350.000000	 200.000000
269.000000	 230.000000
218.000000	 165.000000
236.000000	 87.000000
279.000000	 19.000000
359.000000	 18.000000
439.000000	 19.000000
502.000000	 71.000000
503.000000	 154.000000
502.000000	 234.000000
504.000000	 314.000000
449.000000	 373.000000
341.000000	 374.000000
256.000000	 374.000000
176.000000	 378.000000
